cliente_id;idade;genero;uf;data_cadastro;faixa_etaria;dias_desde_cadastro;regiao
11920;46;F;RJ;2022-09-25;46-55;1282;Sudeste
11921;39;Outro;SP;2024-06-22;36-45;646;Sudeste
11922;44;F;MG;2024-01-19;36-45;801;Sudeste
11923;27;F;ES;2025-02-10;26-35;413;Sudeste
11924;33;M;SC;2022-10-14;26-35;1263;Sul
11925;59;F;SC;2024-02-10;55+;779;Sul
11926;59;F;RS;2023-08-08;55+;965;Sul
11927;27;F;RS;2024-11-18;26-35;497;Sul
11928;23;M;RJ;2021-08-28;18-25;1675;Sudeste
11929;22;F;SC;2024-07-19;18-25;619;Sul
11930;23;F;SC;2021-05-23;18-25;1772;Sul
11931;64;Outro;RJ;2023-08-12;55+;961;Sudeste
11932;42;F;SP;2025-10-09;36-45;172;Sudeste
11933;21;M;SC;2021-04-29;18-25;1796;Sul
11934;57;M;ES;2022-08-19;55+;1319;Sudeste
11935;49;F;MG;2024-06-28;46-55;640;Sudeste
11936;52;M;MG;2024-07-25;46-55;613;Sudeste
11937;27;M;MG;2021-06-12;26-35;1752;Sudeste
11938;51;Outro;PR;2022-10-16;46-55;1261;Sul
11939;53;F;RS;2021-12-16;46-55;1565;Sul
11940;23;Outro;PR;2021-01-31;18-25;1884;Sul
11941;60;F;ES;2022-04-03;55+;1457;Sudeste
11942;63;M;RS;2021-04-01;55+;1824;Sul
11943;33;F;SC;2021-05-08;26-35;1787;Sul
11944;36;F;SC;2023-02-18;36-45;1136;Sul
11945;51;F;RS;2025-04-21;46-55;343;Sul
11946;42;F;MG;2023-08-28;36-45;945;Sudeste
11947;48;F;RJ;2023-04-28;46-55;1067;Sudeste
11948;58;F;SC;2023-03-03;55+;1123;Sul
11949;34;F;MG;2025-10-15;26-35;166;Sudeste
11950;64;F;ES;2022-05-24;55+;1406;Sudeste
11951;47;F;MG;2023-07-25;46-55;979;Sudeste
11952;56;F;SP;2023-01-15;55+;1170;Sudeste
11953;48;M;MG;2023-01-10;46-55;1175;Sudeste
11954;36;F;SC;2021-08-25;36-45;1678;Sul
11955;52;F;RS;2025-04-06;46-55;358;Sul
11956;46;F;SC;2025-06-20;46-55;283;Sul
11957;18;M;RJ;2023-10-10;18-25;902;Sudeste
11958;21;F;ES;2023-09-04;18-25;938;Sudeste
11959;45;F;RS;2023-10-20;36-45;892;Sul
11960;35;F;RS;2023-12-11;26-35;840;Sul
11961;43;F;RS;2022-04-14;36-45;1446;Sul
11962;57;F;ES;2022-01-23;55+;1527;Sudeste
11963;36;M;RJ;2023-12-22;36-45;829;Sudeste
11964;23;F;ES;2024-09-28;18-25;548;Sudeste
11965;18;M;MG;2024-03-22;18-25;738;Sudeste
11966;25;F;ES;2023-01-06;18-25;1179;Sudeste
11967;50;F;MG;2022-10-16;46-55;1261;Sudeste
11968;60;F;ES;2021-02-10;55+;1874;Sudeste
11969;38;Outro;SC;2025-02-18;36-45;405;Sul
11970;41;F;MG;2023-08-11;36-45;962;Sudeste
11971;42;F;MG;2025-08-29;36-45;213;Sudeste
11972;64;M;SC;2025-09-22;55+;189;Sul
11973;60;F;RJ;2023-03-20;55+;1106;Sudeste
11974;36;F;RJ;2025-04-30;36-45;334;Sudeste
11975;46;F;SC;2025-10-10;46-55;171;Sul
11976;27;F;PR;2022-01-17;26-35;1533;Sul
11977;29;F;RJ;2021-04-06;26-35;1819;Sudeste
11978;50;M;MG;2023-07-01;46-55;1003;Sudeste
11979;24;F;RS;2023-02-26;18-25;1128;Sul
11980;34;M;MG;2021-10-20;26-35;1622;Sudeste
11981;27;F;ES;2024-06-12;26-35;656;Sudeste
11982;48;F;ES;2021-12-07;46-55;1574;Sudeste
11983;23;F;PR;2022-12-20;18-25;1196;Sul
11984;34;M;MG;2023-08-15;26-35;958;Sudeste
11985;54;F;PR;2022-06-22;46-55;1377;Sul
11986;35;M;MG;2024-10-05;26-35;541;Sudeste
11987;43;M;RJ;2023-05-22;36-45;1043;Sudeste
11988;33;F;ES;2024-05-15;26-35;684;Sudeste
11989;25;F;SC;2023-08-18;18-25;955;Sul
11990;41;F;SC;2025-02-23;36-45;400;Sul
11991;30;M;RS;2022-01-16;26-35;1534;Sul
11992;46;F;PR;2024-03-10;46-55;750;Sul
11993;49;M;SP;2023-05-09;46-55;1056;Sudeste
11994;41;F;SC;2022-08-22;36-45;1316;Sul
11995;33;M;RS;2023-07-19;26-35;985;Sul
11996;28;F;MG;2025-06-22;26-35;281;Sudeste
11997;49;F;RJ;2023-11-13;46-55;868;Sudeste
11998;23;Outro;SP;2023-02-01;18-25;1153;Sudeste
11999;52;M;RJ;2021-12-30;46-55;1551;Sudeste
12000;50;F;RJ;2025-11-21;46-55;129;Sudeste
12001;35;F;MG;2024-03-17;26-35;743;Sudeste
12002;54;F;RJ;2022-07-20;46-55;1349;Sudeste
12003;30;F;PR;2023-08-27;26-35;946;Sul
12004;27;F;SP;2023-04-07;26-35;1088;Sudeste
12005;54;F;RJ;2025-04-24;46-55;340;Sudeste
12006;43;F;SC;2022-05-20;36-45;1410;Sul
12007;63;F;SC;2021-08-06;55+;1697;Sul
12008;34;F;RJ;2022-04-27;26-35;1433;Sudeste
12009;18;F;ES;2024-12-10;18-25;475;Sudeste
12010;42;F;ES;2023-07-26;36-45;978;Sudeste
12011;51;F;PR;2023-01-19;46-55;1166;Sul
12012;56;F;SC;2024-09-10;55+;566;Sul
12013;27;F;ES;2023-04-16;26-35;1079;Sudeste
12014;37;F;RJ;2025-10-27;36-45;154;Sudeste
12015;24;F;SC;2022-05-04;18-25;1426;Sul
12016;33;F;RJ;2024-12-02;26-35;483;Sudeste
12017;54;F;SP;2024-03-13;46-55;747;Sudeste
12018;46;M;SC;2023-03-11;46-55;1115;Sul
12019;29;F;ES;2021-07-30;26-35;1704;Sudeste
12020;34;M;MG;2022-10-28;26-35;1249;Sudeste
12021;37;M;ES;2021-09-16;36-45;1656;Sudeste
12022;43;M;RJ;2024-06-04;36-45;664;Sudeste
12023;36;F;SP;2025-06-06;36-45;297;Sudeste
12024;64;Outro;ES;2022-01-07;55+;1543;Sudeste
12025;29;M;SP;2024-11-15;26-35;500;Sudeste
12026;38;M;ES;2023-09-19;36-45;923;Sudeste
12027;59;F;PR;2021-03-29;55+;1827;Sul
12028;51;M;RJ;2022-02-04;46-55;1515;Sudeste
12029;24;F;RJ;2021-11-05;18-25;1606;Sudeste
12030;62;F;MG;2021-01-04;55+;1911;Sudeste
12031;52;F;RJ;2024-04-11;46-55;718;Sudeste
12032;32;F;MG;2025-04-17;26-35;347;Sudeste
12033;18;M;RJ;2025-11-05;18-25;145;Sudeste
12034;43;M;RS;2021-08-14;36-45;1689;Sul
12035;52;F;ES;2021-12-05;46-55;1576;Sudeste
12036;42;F;ES;2024-05-14;36-45;685;Sudeste
12037;59;M;PR;2024-01-31;55+;789;Sul
12038;32;F;ES;2021-02-27;26-35;1857;Sudeste
12039;39;M;RS;2024-03-19;36-45;741;Sul
12040;23;F;SP;2024-06-29;18-25;639;Sudeste
12041;32;M;RS;2025-02-11;26-35;412;Sul
12042;41;M;ES;2022-07-10;36-45;1359;Sudeste
12043;38;F;MG;2024-12-22;36-45;463;Sudeste
12044;24;F;SC;2025-04-15;18-25;349;Sul
12045;46;F;PR;2023-07-08;46-55;996;Sul
12046;49;Outro;SC;2022-06-08;46-55;1391;Sul
12047;49;M;SC;2025-02-23;46-55;400;Sul
12048;22;M;SP;2022-06-10;18-25;1389;Sudeste
12049;21;F;RS;2024-08-08;18-25;599;Sul
12050;39;M;SP;2023-12-05;36-45;846;Sudeste
12051;35;F;RJ;2024-05-08;26-35;691;Sudeste
12052;52;F;RS;2021-01-24;46-55;1891;Sul
12053;34;F;MG;2023-02-02;26-35;1152;Sudeste
12054;41;F;SC;2025-07-13;36-45;260;Sul
12055;19;F;ES;2024-11-11;18-25;504;Sudeste
12056;30;F;ES;2025-06-02;26-35;301;Sudeste
12057;32;F;RS;2024-12-29;26-35;456;Sul
12058;22;F;RJ;2021-08-30;18-25;1673;Sudeste
12059;20;F;ES;2021-07-22;18-25;1712;Sudeste
12060;54;M;RS;2021-08-25;46-55;1678;Sul
12061;54;F;SP;2023-08-09;46-55;964;Sudeste
12062;54;F;ES;2023-10-19;46-55;893;Sudeste
12063;20;F;SC;2021-10-21;18-25;1621;Sul
12064;52;M;ES;2024-10-03;46-55;543;Sudeste
12065;40;F;SP;2024-01-16;36-45;804;Sudeste
12066;45;F;MG;2021-07-29;36-45;1705;Sudeste
12067;47;F;SC;2023-02-27;46-55;1127;Sul
12068;35;F;MG;2025-06-21;26-35;282;Sudeste
12069;53;F;SP;2023-10-23;46-55;889;Sudeste
12070;50;F;SP;2021-08-17;46-55;1686;Sudeste
12071;43;M;SC;2022-02-14;36-45;1505;Sul
12072;57;F;PR;2024-06-20;55+;648;Sul
12073;34;F;PR;2023-02-09;26-35;1145;Sul
12074;57;F;ES;2023-08-21;55+;952;Sudeste
12075;24;F;SC;2025-01-31;18-25;423;Sul
12076;25;M;SC;2022-04-03;18-25;1457;Sul
12077;48;F;RS;2022-07-08;46-55;1361;Sul
12078;29;F;RS;2021-08-01;26-35;1702;Sul
12079;48;F;ES;2022-01-21;46-55;1529;Sudeste
12080;61;F;PR;2024-12-06;55+;479;Sul
12081;36;M;RS;2025-03-19;36-45;376;Sul
12082;27;M;ES;2022-06-12;26-35;1387;Sudeste
12083;56;F;MG;2024-11-12;55+;503;Sudeste
12084;29;F;MG;2024-07-26;26-35;612;Sudeste
12085;37;F;RS;2023-09-17;36-45;925;Sul
12086;54;Outro;RJ;2021-04-12;46-55;1813;Sudeste
12087;58;F;PR;2025-06-01;55+;302;Sul
12088;24;F;MG;2022-01-25;18-25;1525;Sudeste
12089;31;F;RS;2024-05-10;26-35;689;Sul
12090;28;F;RJ;2025-05-10;26-35;324;Sudeste
12091;24;M;SP;2025-10-11;18-25;170;Sudeste
12092;46;F;RS;2024-11-16;46-55;499;Sul
12093;27;F;SC;2023-04-21;26-35;1074;Sul
12094;46;F;MG;2024-10-09;46-55;537;Sudeste
12095;26;F;RJ;2025-06-05;26-35;298;Sudeste
12096;53;F;ES;2025-11-15;46-55;135;Sudeste
12097;27;F;RS;2021-08-23;26-35;1680;Sul
12098;36;M;SC;2021-04-24;36-45;1801;Sul
12099;48;F;RJ;2023-09-09;46-55;933;Sudeste
12100;34;Outro;MG;2023-12-27;26-35;824;Sudeste
12101;26;F;ES;2023-03-20;26-35;1106;Sudeste
12102;62;F;RS;2023-11-30;55+;851;Sul
12103;50;M;ES;2025-10-23;46-55;158;Sudeste
12104;51;M;RJ;2021-04-13;46-55;1812;Sudeste
12105;62;F;RS;2022-02-15;55+;1504;Sul
12106;41;Outro;RJ;2024-08-11;36-45;596;Sudeste
12107;26;F;MG;2025-05-08;26-35;326;Sudeste
12108;24;F;ES;2023-03-19;18-25;1107;Sudeste
12109;33;F;PR;2025-05-07;26-35;327;Sul
12110;36;F;RS;2023-11-27;36-45;854;Sul
12111;56;F;RJ;2021-03-08;55+;1848;Sudeste
12112;23;F;PR;2022-02-07;18-25;1512;Sul
12113;28;F;RS;2025-08-25;26-35;217;Sul
12114;29;F;PR;2021-07-25;26-35;1709;Sul
12115;59;F;RS;2021-12-07;55+;1574;Sul
12116;30;F;RS;2023-12-12;26-35;839;Sul
12117;29;F;ES;2022-03-02;26-35;1489;Sudeste
12118;38;M;MG;2023-08-14;36-45;959;Sudeste
12119;27;F;PR;2021-07-28;26-35;1706;Sul
12120;37;F;MG;2025-03-18;36-45;377;Sudeste
12121;53;F;RJ;2025-07-23;46-55;250;Sudeste
12122;45;F;ES;2024-04-16;36-45;713;Sudeste
12123;41;Outro;SP;2022-11-07;36-45;1239;Sudeste
12124;22;F;ES;2023-11-12;18-25;869;Sudeste
12125;54;F;SP;2022-01-04;46-55;1546;Sudeste
12126;29;F;SC;2025-10-29;26-35;152;Sul
12127;52;F;RS;2023-09-21;46-55;921;Sul
12128;57;F;RJ;2021-03-23;55+;1833;Sudeste
12129;19;M;MG;2024-04-02;18-25;727;Sudeste
12130;58;M;RJ;2022-01-12;55+;1538;Sudeste
12131;62;M;ES;2021-01-03;55+;1912;Sudeste
12132;56;F;SP;2022-11-15;55+;1231;Sudeste
12133;59;F;SC;2024-02-16;55+;773;Sul
12134;26;F;SP;2025-08-07;26-35;235;Sudeste
12135;39;F;ES;2023-02-03;36-45;1151;Sudeste
12136;64;F;ES;2024-11-19;55+;496;Sudeste
12137;22;M;RS;2021-09-23;18-25;1649;Sul
12138;29;Outro;RS;2022-03-11;26-35;1480;Sul
12139;18;F;RJ;2022-11-13;18-25;1233;Sudeste
12140;61;F;PR;2022-12-26;55+;1190;Sul
12141;39;F;SP;2023-03-04;36-45;1122;Sudeste
12142;55;M;ES;2024-06-04;46-55;664;Sudeste
12143;36;F;RS;2022-01-11;36-45;1539;Sul
12144;33;M;RS;2024-07-09;26-35;629;Sul
12145;48;F;RJ;2022-01-01;46-55;1549;Sudeste
12146;20;F;PR;2023-02-06;18-25;1148;Sul
12147;40;M;RS;2022-03-04;36-45;1487;Sul
12148;59;F;MG;2023-10-29;55+;883;Sudeste
12149;35;F;ES;2023-12-01;26-35;850;Sudeste
12150;43;F;PR;2024-07-04;36-45;634;Sul
12151;30;F;MG;2022-10-05;26-35;1272;Sudeste
12152;35;F;RS;2022-07-18;26-35;1351;Sul
12153;20;F;SC;2024-01-31;18-25;789;Sul
12154;40;F;RS;2024-05-27;36-45;672;Sul
12155;20;M;MG;2021-09-01;18-25;1671;Sudeste
12156;42;Outro;RS;2023-04-25;36-45;1070;Sul
12157;44;F;RJ;2023-07-28;36-45;976;Sudeste
12158;61;F;SP;2021-10-30;55+;1612;Sudeste
12159;44;F;ES;2022-01-05;36-45;1545;Sudeste
12160;56;M;PR;2023-05-01;55+;1064;Sul
12161;42;M;SC;2021-10-02;36-45;1640;Sul
12162;41;F;SC;2021-03-11;36-45;1845;Sul
12163;25;F;MG;2021-02-16;18-25;1868;Sudeste
12164;26;M;SC;2021-04-27;26-35;1798;Sul
12165;63;F;SP;2025-06-02;55+;301;Sudeste
12166;54;Outro;MG;2022-06-01;46-55;1398;Sudeste
12167;47;F;ES;2024-07-01;46-55;637;Sudeste
12168;36;F;RS;2023-04-12;36-45;1083;Sul
12169;33;M;ES;2022-09-11;26-35;1296;Sudeste
12170;41;M;SC;2023-01-26;36-45;1159;Sul
12171;61;F;RJ;2024-04-11;55+;718;Sudeste
12172;38;F;ES;2023-08-18;36-45;955;Sudeste
12173;53;F;ES;2024-12-23;46-55;462;Sudeste
12174;57;F;ES;2021-02-05;55+;1879;Sudeste
12175;56;F;SP;2023-06-24;55+;1010;Sudeste
12176;64;F;PR;2022-02-11;55+;1508;Sul
12177;23;F;PR;2024-12-10;18-25;475;Sul
12178;22;M;SC;2025-09-05;18-25;206;Sul
12179;31;M;ES;2022-02-16;26-35;1503;Sudeste
12180;62;M;PR;2022-05-03;55+;1427;Sul
12181;59;Outro;SC;2025-09-12;55+;199;Sul
12182;21;M;ES;2023-02-18;18-25;1136;Sudeste
12183;25;F;PR;2025-11-26;18-25;124;Sul
12184;41;F;PR;2023-04-12;36-45;1083;Sul
12185;28;F;SC;2024-09-06;26-35;570;Sul
12186;34;F;RS;2024-01-02;26-35;818;Sul
12187;38;F;MG;2025-05-12;36-45;322;Sudeste
12188;43;M;SC;2025-05-21;36-45;313;Sul
12189;60;F;SP;2022-10-06;55+;1271;Sudeste
12190;61;F;MG;2022-02-17;55+;1502;Sudeste
12191;62;F;MG;2025-12-01;55+;119;Sudeste
12192;44;F;PR;2021-05-04;36-45;1791;Sul
12193;33;F;RJ;2024-11-09;26-35;506;Sudeste
12194;43;M;RJ;2025-06-16;36-45;287;Sudeste
12195;50;F;RS;2023-10-03;46-55;909;Sul
12196;48;F;SP;2022-10-15;46-55;1262;Sudeste
12197;64;M;ES;2021-08-20;55+;1683;Sudeste
12198;23;F;PR;2025-05-25;18-25;309;Sul
12199;61;F;SP;2022-03-09;55+;1482;Sudeste
12200;25;F;MG;2022-05-06;18-25;1424;Sudeste
12201;24;F;PR;2025-09-07;18-25;204;Sul
12202;51;F;MG;2021-03-27;46-55;1829;Sudeste
12203;61;M;SP;2025-11-24;55+;126;Sudeste
12204;31;F;RJ;2023-11-20;26-35;861;Sudeste
12205;33;M;SP;2025-08-18;26-35;224;Sudeste
12206;60;M;SC;2024-05-08;55+;691;Sul
12207;26;F;PR;2023-05-25;26-35;1040;Sul
12208;27;F;PR;2021-06-05;26-35;1759;Sul
12209;34;M;RS;2023-01-27;26-35;1158;Sul
12210;29;F;ES;2023-06-17;26-35;1017;Sudeste
12211;23;F;RJ;2022-06-16;18-25;1383;Sudeste
12212;36;F;PR;2025-10-05;36-45;176;Sul
12213;60;F;RJ;2021-06-01;55+;1763;Sudeste
12214;58;F;PR;2024-01-06;55+;814;Sul
12215;46;F;RJ;2024-09-13;46-55;563;Sudeste
12216;23;F;RS;2021-06-21;18-25;1743;Sul
12217;42;F;SC;2024-11-29;36-45;486;Sul
12218;41;F;RS;2024-11-30;36-45;485;Sul
12219;42;Outro;SP;2023-02-01;36-45;1153;Sudeste
12220;33;M;RJ;2025-09-18;26-35;193;Sudeste
12221;33;F;MG;2024-10-17;26-35;529;Sudeste
12222;23;F;SC;2024-02-26;18-25;763;Sul
12223;54;F;SP;2025-03-27;46-55;368;Sudeste
12224;38;F;PR;2024-09-21;36-45;555;Sul
12225;21;F;PR;2025-11-13;18-25;137;Sul
12226;51;M;ES;2022-11-24;46-55;1222;Sudeste
12227;45;F;SC;2024-07-12;36-45;626;Sul
12228;55;M;MG;2021-07-14;46-55;1720;Sudeste
12229;58;F;SC;2025-11-17;55+;133;Sul
12230;45;M;RS;2021-04-10;36-45;1815;Sul
12231;34;M;ES;2025-05-07;26-35;327;Sudeste
12232;31;F;RS;2024-10-26;26-35;520;Sul
12233;24;F;SC;2023-09-29;18-25;913;Sul
12234;39;F;RS;2023-06-28;36-45;1006;Sul
12235;18;F;SP;2022-03-04;18-25;1487;Sudeste
12236;46;M;ES;2022-08-10;46-55;1328;Sudeste
12237;48;M;SP;2023-07-09;46-55;995;Sudeste
12238;47;F;ES;2024-03-02;46-55;758;Sudeste
12239;32;F;RJ;2021-09-13;26-35;1659;Sudeste
12240;35;M;SP;2025-01-13;26-35;441;Sudeste
12241;52;F;SP;2022-12-22;46-55;1194;Sudeste
12242;47;F;RJ;2022-02-08;46-55;1511;Sudeste
12243;51;Outro;RJ;2023-08-18;46-55;955;Sudeste
12244;59;M;MG;2025-08-06;55+;236;Sudeste
12245;28;M;RS;2022-08-03;26-35;1335;Sul
12246;44;F;RJ;2023-12-14;36-45;837;Sudeste
12247;41;M;ES;2022-02-11;36-45;1508;Sudeste
12248;52;M;RJ;2024-11-09;46-55;506;Sudeste
12249;56;F;RJ;2021-08-30;55+;1673;Sudeste
12250;25;M;SP;2021-02-16;18-25;1868;Sudeste
12251;35;F;SP;2021-04-25;26-35;1800;Sudeste
12252;30;F;SC;2023-10-14;26-35;898;Sul
12253;62;M;RJ;2025-09-28;55+;183;Sudeste
12254;41;F;RS;2023-03-17;36-45;1109;Sul
12255;40;F;MG;2021-05-10;36-45;1785;Sudeste
12256;29;M;SP;2025-04-30;26-35;334;Sudeste
12257;47;M;ES;2024-03-24;46-55;736;Sudeste
12258;48;F;SC;2023-09-21;46-55;921;Sul
12259;45;Outro;ES;2022-05-10;36-45;1420;Sudeste
12260;39;F;RJ;2021-03-23;36-45;1833;Sudeste
12261;61;F;RJ;2023-08-23;55+;950;Sudeste
12262;45;M;MG;2022-10-31;36-45;1246;Sudeste
12263;30;F;RS;2023-11-15;26-35;866;Sul
12264;42;F;RJ;2024-09-19;36-45;557;Sudeste
12265;61;F;RS;2024-04-20;55+;709;Sul
12266;63;F;RS;2024-12-26;55+;459;Sul
12267;24;F;SC;2024-04-12;18-25;717;Sul
12268;62;F;PR;2023-03-20;55+;1106;Sul
12269;23;F;PR;2023-12-01;18-25;850;Sul
12270;41;M;RJ;2022-03-21;36-45;1470;Sudeste
12271;36;F;SC;2023-05-19;36-45;1046;Sul
12272;36;F;PR;2024-11-19;36-45;496;Sul
12273;53;F;RS;2024-08-04;46-55;603;Sul
12274;26;M;ES;2022-07-15;26-35;1354;Sudeste
12275;53;F;SC;2024-07-09;46-55;629;Sul
12276;55;M;SC;2025-11-15;46-55;135;Sul
12277;57;F;RJ;2021-02-26;55+;1858;Sudeste
12278;46;F;ES;2021-01-06;46-55;1909;Sudeste
12279;41;F;RS;2025-05-02;36-45;332;Sul
12280;22;F;ES;2025-05-18;18-25;316;Sudeste
12281;59;F;PR;2023-08-03;55+;970;Sul
12282;62;F;MG;2022-08-02;55+;1336;Sudeste
12283;43;F;ES;2023-07-04;36-45;1000;Sudeste
12284;31;M;PR;2025-09-15;26-35;196;Sul
12285;56;F;RS;2021-06-11;55+;1753;Sul
12286;46;F;MG;2024-08-13;46-55;594;Sudeste
12287;23;F;RS;2025-06-29;18-25;274;Sul
12288;24;F;SC;2023-02-14;18-25;1140;Sul
12289;54;F;PR;2021-02-26;46-55;1858;Sul
12290;35;F;PR;2022-06-12;26-35;1387;Sul
12291;40;F;RJ;2023-12-19;36-45;832;Sudeste
12292;61;F;SC;2024-04-04;55+;725;Sul
12293;55;F;RS;2025-11-21;46-55;129;Sul
12294;18;F;SC;2022-06-30;18-25;1369;Sul
12295;21;M;SP;2021-02-15;18-25;1869;Sudeste
12296;61;Outro;MG;2023-07-22;55+;982;Sudeste
12297;64;F;PR;2023-03-22;55+;1104;Sul
12298;52;M;ES;2021-02-16;46-55;1868;Sudeste
12299;40;M;ES;2024-11-14;36-45;501;Sudeste
12300;44;F;SP;2021-09-09;36-45;1663;Sudeste
12301;43;M;RS;2021-06-15;36-45;1749;Sul
12302;25;F;MG;2022-01-03;18-25;1547;Sudeste
12303;60;F;RJ;2024-11-03;55+;512;Sudeste
12304;33;F;MG;2024-09-02;26-35;574;Sudeste
12305;58;F;ES;2024-03-01;55+;759;Sudeste
12306;20;F;RS;2024-11-13;18-25;502;Sul
12307;49;M;RS;2022-08-05;46-55;1333;Sul
12308;22;F;ES;2022-07-26;18-25;1343;Sudeste
12309;37;M;RJ;2025-10-07;36-45;174;Sudeste
12310;31;F;RJ;2025-11-09;26-35;141;Sudeste
12311;49;F;ES;2021-12-14;46-55;1567;Sudeste
12312;43;F;RS;2023-04-25;36-45;1070;Sul
12313;64;F;RS;2022-09-10;55+;1297;Sul
12314;23;Outro;PR;2022-05-12;18-25;1418;Sul
12315;53;M;PR;2022-11-27;46-55;1219;Sul
12316;57;F;RJ;2022-05-26;55+;1404;Sudeste
12317;22;F;SC;2025-03-23;18-25;372;Sul
12318;30;Outro;PR;2022-03-28;26-35;1463;Sul
12319;49;M;RS;2022-06-27;46-55;1372;Sul
12320;33;F;RJ;2021-08-04;26-35;1699;Sudeste
12321;18;F;MG;2022-04-15;18-25;1445;Sudeste
12322;30;F;MG;2023-05-03;26-35;1062;Sudeste
12323;28;M;MG;2021-10-31;26-35;1611;Sudeste
12324;25;F;RJ;2021-10-25;18-25;1617;Sudeste
12325;42;M;RJ;2024-10-01;36-45;545;Sudeste
12326;57;F;PR;2021-10-13;55+;1629;Sul
12327;49;F;PR;2023-10-09;46-55;903;Sul
12328;41;F;PR;2021-05-06;36-45;1789;Sul
12329;45;Outro;SP;2021-02-20;36-45;1864;Sudeste
12330;31;Outro;RJ;2024-12-13;26-35;472;Sudeste
12331;62;M;SC;2025-09-22;55+;189;Sul
12332;20;Outro;MG;2023-12-11;18-25;840;Sudeste
12333;53;M;RS;2022-04-16;46-55;1444;Sul
12334;44;F;RS;2024-10-31;36-45;515;Sul
12335;37;M;MG;2024-10-20;36-45;526;Sudeste
12336;64;F;SP;2024-06-09;55+;659;Sudeste
12337;32;F;SP;2025-09-10;26-35;201;Sudeste
12338;44;F;MG;2022-11-01;36-45;1245;Sudeste
12339;62;F;RJ;2025-08-10;55+;232;Sudeste
12340;58;M;MG;2025-02-12;55+;411;Sudeste
12341;45;F;MG;2024-08-22;36-45;585;Sudeste
12342;42;F;SC;2022-03-14;36-45;1477;Sul
12343;59;M;RS;2024-06-28;55+;640;Sul
12344;61;M;SP;2023-05-01;55+;1064;Sudeste
12345;63;F;SP;2021-12-08;55+;1573;Sudeste
12346;50;F;RS;2024-03-01;46-55;759;Sul
12347;63;F;PR;2023-01-19;55+;1166;Sul
12348;31;M;SP;2022-06-08;26-35;1391;Sudeste
12349;25;M;SC;2022-10-17;18-25;1260;Sul
12350;31;F;SC;2022-05-21;26-35;1409;Sul
12351;18;F;RS;2022-02-03;18-25;1516;Sul
12352;33;F;MG;2023-06-25;26-35;1009;Sudeste
12353;35;F;SC;2024-02-16;26-35;773;Sul
12354;24;F;PR;2021-03-02;18-25;1854;Sul
12355;32;F;MG;2024-04-19;26-35;710;Sudeste
12356;41;F;RJ;2021-11-09;36-45;1602;Sudeste
12357;30;F;RJ;2021-09-22;26-35;1650;Sudeste
12358;26;F;RS;2023-11-19;26-35;862;Sul
12359;32;F;SP;2024-07-10;26-35;628;Sudeste
12360;52;F;PR;2022-12-13;46-55;1203;Sul
12361;41;F;SC;2025-06-29;36-45;274;Sul
12362;50;F;ES;2023-07-02;46-55;1002;Sudeste
12363;33;F;RJ;2025-06-03;26-35;300;Sudeste
12364;25;F;SC;2025-08-07;18-25;235;Sul
12365;46;M;RS;2025-10-01;46-55;180;Sul
12366;40;M;RJ;2025-06-30;36-45;273;Sudeste
12367;62;F;RJ;2021-12-05;55+;1576;Sudeste
12368;48;F;RJ;2024-12-16;46-55;469;Sudeste
12369;57;M;SP;2021-03-30;55+;1826;Sudeste
12370;31;F;PR;2021-11-28;26-35;1583;Sul
12371;47;F;RJ;2024-12-25;46-55;460;Sudeste
12372;56;F;SC;2025-11-22;55+;128;Sul
12373;44;M;SC;2021-06-01;36-45;1763;Sul
12374;64;F;RS;2022-12-09;55+;1207;Sul
12375;33;F;SP;2021-05-06;26-35;1789;Sudeste
12376;23;F;PR;2023-12-03;18-25;848;Sul
12377;50;M;PR;2022-02-25;46-55;1494;Sul
12378;61;F;RS;2025-09-05;55+;206;Sul
12379;35;F;ES;2025-02-22;26-35;401;Sudeste
12380;33;F;MG;2025-05-09;26-35;325;Sudeste
12381;29;F;RJ;2021-09-10;26-35;1662;Sudeste
12382;37;F;SP;2023-09-26;36-45;916;Sudeste
12383;62;F;PR;2025-09-28;55+;183;Sul
12384;57;F;ES;2025-02-16;55+;407;Sudeste
12385;46;M;MG;2021-10-20;46-55;1622;Sudeste
12386;47;F;PR;2024-05-25;46-55;674;Sul
12387;43;M;PR;2021-06-18;36-45;1746;Sul
12388;39;F;RJ;2023-01-04;36-45;1181;Sudeste
12389;50;M;MG;2025-07-22;46-55;251;Sudeste
12390;56;F;MG;2024-11-09;55+;506;Sudeste
12391;64;F;RS;2021-01-16;55+;1899;Sul
12392;46;F;SP;2021-02-06;46-55;1878;Sudeste
12393;39;F;ES;2024-12-15;36-45;470;Sudeste
12394;62;M;RS;2021-10-23;55+;1619;Sul
12395;30;F;SC;2022-03-11;26-35;1480;Sul
12396;26;F;SP;2021-11-16;26-35;1595;Sudeste
12397;41;F;ES;2025-10-27;36-45;154;Sudeste
12398;32;F;RS;2025-07-08;26-35;265;Sul
12399;53;M;SP;2022-06-18;46-55;1381;Sudeste
12400;30;F;ES;2024-08-15;26-35;592;Sudeste
12401;44;F;SC;2022-07-28;36-45;1341;Sul
12402;61;F;RJ;2025-09-14;55+;197;Sudeste
12403;54;Outro;ES;2023-07-12;46-55;992;Sudeste
12404;24;F;SC;2023-11-06;18-25;875;Sul
12405;25;M;SP;2023-09-08;18-25;934;Sudeste
